StudentID	Session	Walkthrough	Feedback	ProblemNumber	StartTime	EndTime	SecondsElapsed	ElapsedTime	Problem Type	Descriptive Problem Type	Generic Prob Type	Type Attempt	Generic Type Attempt	Formula Attempts	HintRequests	FixWithHelp	|modHintReq	|modFixWithHelp	EFFORT	IN1Error	IN2Error	EX1Error	EX2Error	EX3Error	Formulas Entered	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	OriginalOrder	StudID	Student	Snum	Session	MATH	Condition	Opp1	LnOpp1	ProbNum	Opp30	LnOpp30	ElapsedTime	ElapsedMinutes	CrtTimeSec	Skills6	Opp6	LnOpp6	Time6	Skills5	Opp5	LnOpp5	Skills4	Opp4	LnOpp4	Skills3	Opp3	LnOpp3	Time3	AbsRefSkill	OppAbsRef	LnOppAbsRef	LnOppAbsRefFirst	LnOppRelRef	AbsCompSkill	LnOppAbsComp	Skills2	Opp2	LnOpp2	FormulaAttempts	Incorrects	Partial-Credit-Crt	Hints	ErrorRate	Assistance-Score	Assist-Prob	SuccessMod	AssistProbMod
27	1	noWT	IN	23	8/1/2002 11:57:14	8/1/2002 11:58:14	60	01:00.0	5	Abs-Row-Col	Absolute	4		1	0	0	0	0	1	0	0	0	0	0	'=$A$2*B5																	23	27	S27	25	1	2	IN	23	3.135494216	23	1	0	01:00.0	1	60	double abs	4	1.386294361	7.166666667	double abs	4	1.386294361	double abs	4	1.386294361	two refs	7	1.945910149	17.6	2	20	3.044522438	2.708050201	0	1	1.945910149	Absolute	15	2.708050201	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	1	8/2/2002 10:04:55	8/2/2002 10:05:44	49	00:49.0	3	Rel-Horiz	Relative	5		1	0	0	0	0	1	0	0	0	0	0	'=B4*B5																	24	27	S27	25	2	2	IN	24	3.17805383	1	2	0.693147181	00:49.0	0.816666667	49	zero refs col	5	1.609437912	7.35	zero refs	9	2.197224577	zero refs	9	2.197224577	zero refs	9	2.197224577	11.36666667	0	0	0	0	2.197224577	0	0	Relative	9	2.197224577	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	2	8/2/2002 10:06:03	8/2/2002 10:06:59	56	00:56.0	2	Abs-Row	Absolute	5		1	0	0	0	0	1	0	0	0	0	0	'=$B$2*A5																	25	27	S27	25	2	2	IN	25	3.218875825	2	2	0.693147181	00:56.0	0.933333333	56	one ref row	5	1.609437912	8.016666667	one ref row	5	1.609437912	one ref	9	2.197224577	one ref	9	2.197224577	14.5	1	22	3.135494216	2.772588722	0	0	0	Absolute	16	2.772588722	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	3	8/2/2002 10:07:11	8/2/2002 10:07:50	39	00:39.0	4	Rel-Vert	Relative	5		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	26	27	S27	25	2	2	IN	26	3.258096538	3	2	0.693147181	00:39.0	0.65	39	zero refs row	5	1.609437912	4.016666667	zero refs	10	2.302585093	zero refs	10	2.302585093	zero refs	10	2.302585093	12.18333333	0	0	0	0	2.302585093	0	0	Relative	10	2.302585093	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	4	8/2/2002 10:08:16	8/2/2002 10:10:12	116	01:56.0	1	Abs-Col	Absolute	5		3	0	1	0	2	5	1	1	0	0	0	'=A$5*B2	'=A$5*B$2	'=$A5*B2															27	27	S27	25	2	2	IN	27	3.295836866	4	2	0.693147181	01:56.0	1.933333333		one ref col	5	1.609437912	6.483333333	one ref col	5	1.609437912	one ref	10	2.302585093	one ref	10	2.302585093	15.43333333	1	23	3.17805383	2.833213344	0	0	0	Absolute	17	2.833213344	3	2	0.333333333	0	1	2	0.333333333	0	0.333333333
27	2	noWT	IN	5	8/2/2002 10:10:27	8/2/2002 10:11:15	48	00:48.0	5	Abs-Row-Col	Absolute	5		1	0	0	0	0	1	0	0	0	0	0	'=$B$3*B7																	28	27	S27	25	2	2	IN	28	3.33220451	5	2	0.693147181	00:48.0	0.8	48	double abs	5	1.609437912	8.166666667	double abs	5	1.609437912	double abs	5	1.609437912	two refs	8	2.079441542	18.6	2	24	3.218875825	2.890371758	0	1	2.079441542	Absolute	18	2.890371758	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	6	8/2/2002 10:11:32	8/2/2002 10:13:10	98	01:38.0	6	Matrix	Absolute	4		2	0	0	0	0	2	0	0	0	0	0	'=$B4*$C2	'=$B4*C$2																29	27	S27	25	2	2	IN	29	3.36729583	6	2	0.693147181	01:38.0	1.633333333		matrix	4	1.386294361	10.43333333	matrix	4	1.386294361	matrix	4	1.386294361	two refs	9	2.197224577	19.4	2	26	3.295836866	2.944438979	0	1	2.197224577	Absolute	19	2.944438979	2	1	0.5	0	1	1	0.5	0	0.5
27	2	noWT	IN	7	8/2/2002 10:13:28	8/2/2002 10:13:53	25	00:25.0	3	Rel-Horiz	Relative	6		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	30	27	S27	25	2	2	IN	30	3.401197382	7	2	0.693147181	00:25.0	0.416666667	25	zero refs col	6	1.791759469	8.166666667	zero refs	11	2.397895273	zero refs	11	2.397895273	zero refs	11	2.397895273	12.83333333	0	0	0	0	2.397895273	0	0	Relative	11	2.397895273	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	8	8/2/2002 10:14:14	8/2/2002 10:15:02	48	00:48.0	2	Abs-Row	Absolute	6		1	0	0	0	0	1	0	0	0	0	0	'=B$1*B4																	31	27	S27	25	2	2	IN	31	3.433987204	8	2	0.693147181	00:48.0	0.8	48	one ref row	6	1.791759469	8.95	one ref row	6	1.791759469	one ref	11	2.397895273	one ref	11	2.397895273	17.36666667	1	28	3.36729583	2.995732274	0	0	0	Absolute	20	2.995732274	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	9	8/2/2002 10:15:22	8/2/2002 10:15:54	32	00:32.0	4	Rel-Vert	Relative	6		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	32	27	S27	25	2	2	IN	32	3.465735903	9	2	0.693147181	00:32.0	0.533333333	32	zero refs row	6	1.791759469	4.666666667	zero refs	12	2.48490665	zero refs	12	2.48490665	zero refs	12	2.48490665	13.25	0	0	0	0	2.48490665	0	0	Relative	12	2.48490665	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	10	8/2/2002 10:16:10	8/2/2002 10:17:05	55	00:55.0	1	Abs-Col	Absolute	6		1	0	0	0	0	1	0	0	0	0	0	'=$A5*B2																	33	27	S27	25	2	2	IN	33	3.496507561	10	2	0.693147181	00:55.0	0.916666667	55	one ref col	6	1.791759469	8.416666667	one ref col	6	1.791759469	one ref	12	2.48490665	one ref	12	2.48490665	18.16666667	1	29	3.401197382	3.044522438	0	0	0	Absolute	21	3.044522438	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	11	8/2/2002 10:17:34	8/2/2002 10:21:06	212	03:32.0	5	Abs-Row-Col	Absolute	6		4	1	1	1	2	7	0	1	0	0	0	'=B$1*B3	'=B$1*B5	'=B$1*B5	'=$B$1*B5														34	27	S27	25	2	2	IN	34	3.526360525	11	2	0.693147181	03:32.0	3.533333333		double abs	6	1.791759469	8.966666667	double abs	6	1.791759469	double abs	6	1.791759469	two refs	10	2.302585093	21.03333333	2	30	3.433987204	3.091042453	0	1	2.302585093	Absolute	22	3.091042453	4	3	0.25	1	1	4	0.2	0	0.2
27	2	noWT	IN	12	8/2/2002 10:21:32	8/2/2002 10:22:28	56	00:56.0	6	Matrix	Absolute	5		1	0	0	0	0	1	0	0	0	0	0	'=$A5*C$2																	35	27	S27	25	2	2	IN	35	3.555348061	12	2	0.693147181	00:56.0	0.933333333	56	matrix	5	1.609437912	12.06666667	matrix	5	1.609437912	matrix	5	1.609437912	two refs	11	2.397895273	24.56666667	2	32	3.496507561	3.135494216	0	1	2.397895273	Absolute	23	3.135494216	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	13	8/2/2002 10:22:41	8/2/2002 10:23:03	22	00:22.0	3	Rel-Horiz	Relative	7		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	36	27	S27	25	2	2	IN	36	3.583518938	13	2	0.693147181	00:22.0	0.366666667	22	zero refs col	7	1.945910149	8.583333333	zero refs	13	2.564949357	zero refs	13	2.564949357	zero refs	13	2.564949357	13.78333333	0	0	0	0	2.564949357	0	0	Relative	13	2.564949357	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	14	8/2/2002 10:23:23	8/2/2002 10:24:30	67	01:07.0	2	Abs-Row	Absolute	7		2	0	0	0	0	2	0	0	0	0	0	'=$A$5*$C4	'=$A$2*$C4																37	27	S27	25	2	2	IN	37	3.610917913	14	2	0.693147181	01:07.0	1.116666667		one ref row	7	1.945910149	9.75	one ref row	7	1.945910149	one ref	13	2.564949357	one ref	13	2.564949357	19.08333333	1	34	3.555348061	3.17805383	0	0	0	Absolute	24	3.17805383	2	1	0.5	0	1	1	0.5	0	0.5
27	2	noWT	IN	15	8/2/2002 10:24:35	8/2/2002 10:25:35	60	01:00.0	4	Rel-Vert	Relative	7		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	38	27	S27	25	2	2	IN	38	3.63758616	15	2	0.693147181	01:00.0	1	60	zero refs row	7	1.945910149	5.2	zero refs	14	2.63905733	zero refs	14	2.63905733	zero refs	14	2.63905733	14.15	0	0	0	0	2.63905733	0	0	Relative	14	2.63905733	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	16	8/2/2002 10:25:51	8/2/2002 10:27:18	87	01:27.0	1	Abs-Col	Absolute	7		1	0	0	0	0	1	0	0	0	0	0	'=$B$2*B6																	39	27	S27	25	2	2	IN	39	3.663561646	16	2	0.693147181	01:27.0	1.45	87	one ref col	7	1.945910149	9.333333333	one ref col	7	1.945910149	one ref	14	2.63905733	one ref	14	2.63905733	20.2	1	35	3.583518938	3.218875825	0	0	0	Absolute	25	3.218875825	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	17	8/2/2002 10:27:22	8/2/2002 10:28:27	65	01:05.0	5	Abs-Row-Col	Absolute	7		1	0	0	0	0	1	0	0	0	0	0	'=$B$3*C7																	40	27	S27	25	2	2	IN	40	3.688879454	17	2	0.693147181	01:05.0	1.083333333	65	double abs	7	1.945910149	12.5	double abs	7	1.945910149	double abs	7	1.945910149	two refs	12	2.48490665	25.5	2	36	3.610917913	3.258096538	0	1	2.48490665	Absolute	26	3.258096538	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	18	8/2/2002 10:28:46	8/2/2002 10:30:16	90	01:30.0	6	Matrix	Absolute	6		1	0	0	0	0	1	0	0	0	0	0	'=$B3*C$2																	41	27	S27	25	2	2	IN	41	3.713572067	18	2	0.693147181	01:30.0	1.5	90	matrix	6	1.791759469	13	matrix	6	1.791759469	matrix	6	1.791759469	two refs	13	2.564949357	26.58333333	2	38	3.663561646	3.295836866	0	1	2.564949357	Absolute	27	3.295836866	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	19	8/2/2002 10:30:33	8/2/2002 10:30:53	20	00:20.0	3	Rel-Horiz	Relative	8		1	0	0	0	0	1	0	0	0	0	0	'=B4*B5																	42	27	S27	25	2	2	IN	42	3.737669618	19	2	0.693147181	00:20.0	0.333333333	20	zero refs col	8	2.079441542	8.95	zero refs	15	2.708050201	zero refs	15	2.708050201	zero refs	15	2.708050201	15.15	0	0	0	0	2.708050201	0	0	Relative	15	2.708050201	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	20	8/2/2002 10:31:06	8/2/2002 10:32:01	55	00:55.0	2	Abs-Row	Absolute	8		1	0	0	0	0	1	0	0	0	0	0	'=B$12*B2																	43	27	S27	25	2	2	IN	43	3.761200116	20	2	0.693147181	00:55.0	0.916666667	55	one ref row	8	2.079441542	10.86666667	one ref row	8	2.079441542	one ref	15	2.708050201	one ref	15	2.708050201	21.65	1	40	3.713572067	3.33220451	0	0	0	Absolute	28	3.33220451	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	21	8/2/2002 10:32:14	8/2/2002 10:32:36	22	00:22.0	4	Rel-Vert	Relative	8		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	44	27	S27	25	2	2	IN	44	3.784189634	21	2	0.693147181	00:22.0	0.366666667	22	zero refs row	8	2.079441542	6.2	zero refs	16	2.772588722	zero refs	16	2.772588722	zero refs	16	2.772588722	15.48333333	0	0	0	0	2.772588722	0	0	Relative	16	2.772588722	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	22	8/2/2002 10:32:54	8/2/2002 10:33:35	41	00:41.0	1	Abs-Col	Absolute	8		1	0	0	0	0	1	0	0	0	0	0	'=$C$2*B7																	45	27	S27	25	2	2	IN	45	3.80666249	22	2	0.693147181	00:41.0	0.683333333	41	one ref col	8	2.079441542	10.78333333	one ref col	8	2.079441542	one ref	16	2.772588722	one ref	16	2.772588722	22.56666667	1	41	3.737669618	3.36729583	0	0	0	Absolute	29	3.36729583	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	23	8/2/2002 10:34:00	8/2/2002 10:34:51	51	00:51.0	5	Abs-Row-Col	Absolute	8		1	0	0	0	0	1	0	0	0	0	0	'=$A$2*B5																	46	27	S27	25	2	2	IN	46	3.828641396	23	2	0.693147181	00:51.0	0.85	51	double abs	8	2.079441542	13.58333333	double abs	8	2.079441542	double abs	8	2.079441542	two refs	14	2.63905733	28.08333333	2	42	3.761200116	3.401197382	0	1	2.63905733	Absolute	30	3.401197382	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	24	8/2/2002 10:35:15	8/2/2002 10:38:33	198	03:18.0	6	Matrix	Absolute	7		3	1	1	1	2	6	2	1	0	0	0	'=B$4*C2	'=$B$4*C2	'=$B4*C$2															47	27	S27	25	2	2	IN	47	3.850147602	24	1	0	03:18.0	3.3		matrix	7	1.945910149	14.5	matrix	7	1.945910149	matrix	7	1.945910149	two refs	15	2.708050201	28.93333333	2	44	3.80666249	3.433987204	0	1	2.708050201	Absolute	31	3.433987204	3	2	0.333333333	1	1	3	0.25	0	0.25
27	2	noWT	IN	25	8/2/2002 10:38:58	8/2/2002 10:39:39	41	00:41.0	2	Abs-Row	Absolute	9		1	0	0	0	0	1	0	0	0	0	0	'=B$2*B8																	48	27	S27	25	2	2	IN	48	3.871201011	25	1	0	00:41.0	0.683333333	41	one ref row	9	2.197224577	11.78333333	one ref row	9	2.197224577	one ref	17	2.833213344	one ref	17	2.833213344	23.25	1	46	3.850147602	3.465735903	0	0	0	Absolute	32	3.465735903	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	26	8/2/2002 10:39:59	8/2/2002 10:41:29	90	01:30.0	1	Abs-Col	Absolute	9		3	0	1	0	2	5	1	1	0	0	0	'=B$7*B2	'=$B$7*B2	'=$B7*B2															49	27	S27	25	2	2	IN	49	3.891820298	26	1	0	01:30.0	1.5		one ref col	9	2.197224577	11.46666667	one ref col	9	2.197224577	one ref	18	2.890371758	one ref	18	2.890371758	23.93333333	1	47	3.871201011	3.496507561	0	0	0	Absolute	33	3.496507561	3	2	0.333333333	0	1	2	0.333333333	0	0.5
27	2	noWT	IN	27	8/2/2002 10:41:48	8/2/2002 10:42:32	44	00:44.0	5	Abs-Row-Col	Absolute	9		1	0	0	0	0	1	0	0	0	0	0	'=$A$2*B5																	50	27	S27	25	2	2	IN	50	3.912023005	27	1	0	00:44.0	0.733333333	44	double abs	9	2.197224577	14.43333333	double abs	9	2.197224577	double abs	9	2.197224577	two refs	16	2.772588722	32.23333333	2	48	3.891820298	3.526360525	0	1	2.772588722	Absolute	34	3.526360525	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	28	8/2/2002 10:42:52	8/2/2002 10:44:30	98	01:38.0	6	Matrix	Absolute	8		1	0	0	0	0	1	0	0	0	0	0	'=$B3*C$2																	51	27	S27	25	2	2	IN	51	3.931825633	28	1	0	01:38.0	1.633333333	98	matrix	8	2.079441542	17.8	matrix	8	2.079441542	matrix	8	2.079441542	two refs	17	2.833213344	32.96666667	2	50	3.931825633	3.555348061	0	1	2.833213344	Absolute	35	3.555348061	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	29	8/2/2002 10:44:52	8/2/2002 10:45:47	55	00:55.0	5	Abs-Row-Col	Absolute	10		1	0	0	0	0	1	0	0	0	0	0	'=$B$1*B5																	52	27	S27	25	2	2	IN	52	3.951243719	29	1	0	00:55.0	0.916666667	55	double abs	10	2.302585093	15.16666667	double abs	10	2.302585093	double abs	10	2.302585093	two refs	18	2.890371758	34.6	2	52	3.970291914	3.583518938	0	1	2.890371758	Absolute	36	3.583518938	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	30	8/2/2002 10:46:12	8/2/2002 10:46:51	39	00:39.0	6	Matrix	Absolute	9		1	0	0	0	0	1	0	0	0	0	0	'=$B8*C$2																	53	27	S27	25	2	2	IN	53	3.970291914	30	1	0	00:39.0	0.65	39	matrix	9	2.197224577	19.43333333	matrix	9	2.197224577	matrix	9	2.197224577	two refs	19	2.944438979	35.51666667	2	54	4.007333185	3.610917913	0	1	2.944438979	Absolute	37	3.610917913	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	1	8/2/2002 10:48:42	8/2/2002 10:49:17	35	00:35.0	3	Rel-Horiz	Relative	9		1	0	0	0	0	1	0	0	0	0	0	'=B4*B5																	54	27	S27	25	2	2	IN	54	3.988984047	1	3	1.098612289	00:35.0	0.583333333	35	zero refs col	9	2.197224577	9.283333333	zero refs	17	2.833213344	zero refs	17	2.833213344	zero refs	17	2.833213344	15.85	0	0	0	0	2.833213344	0	0	Relative	17	2.833213344	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	2	8/2/2002 10:49:20	8/2/2002 10:50:53	93	01:33.0	2	Abs-Row	Absolute	10		1	0	0	0	0	1	0	0	0	0	0	'=$B$2*$A5																	55	27	S27	25	2	2	IN	55	4.007333185	2	3	1.098612289	01:33.0	1.55	93	one ref row	10	2.302585093	12.46666667	one ref row	10	2.302585093	one ref	19	2.944438979	one ref	19	2.944438979	25.43333333	1	56	4.043051268	3.63758616	0	0	0	Absolute	38	3.63758616	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	3	8/2/2002 10:51:07	8/2/2002 10:51:30	23	00:23.0	4	Rel-Vert	Relative	9		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	56	27	S27	25	2	2	IN	56	4.025351691	3	3	1.098612289	00:23.0	0.383333333	23	zero refs row	9	2.197224577	6.566666667	zero refs	18	2.890371758	zero refs	18	2.890371758	zero refs	18	2.890371758	16.43333333	0	0	0	0	2.890371758	0	0	Relative	18	2.890371758	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	4	8/2/2002 10:51:45	8/2/2002 10:52:35	50	00:50.0	1	Abs-Col	Absolute	10		1	0	0	0	0	1	0	0	0	0	0	'=$A$5*B$2																	57	27	S27	25	2	2	IN	57	4.043051268	4	3	1.098612289	00:50.0	0.833333333	50	one ref col	10	2.302585093	12.96666667	one ref col	10	2.302585093	one ref	20	2.995732274	one ref	20	2.995732274	26.98333333	1	57	4.060443011	3.663561646	0	0	0	Absolute	39	3.663561646	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	5	8/2/2002 10:52:40	8/2/2002 10:53:29	49	00:49.0	5	Abs-Row-Col	Absolute	11		1	0	0	0	0	1	0	0	0	0	0	'=$B$3*B7																	58	27	S27	25	2	2	IN	58	4.060443011	5	3	1.098612289	00:49.0	0.816666667	49	double abs	11	2.397895273	16.08333333	double abs	11	2.397895273	double abs	11	2.397895273	two refs	20	2.995732274	36.16666667	2	58	4.077537444	3.688879454	0	1	2.995732274	Absolute	40	3.688879454	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	6	8/2/2002 10:53:52	8/2/2002 10:54:42	50	00:50.0	6	Matrix	Absolute	10		1	0	0	0	0	1	0	0	0	0	0	'=$B4*C$2																	59	27	S27	25	2	2	IN	59	4.077537444	6	3	1.098612289	00:50.0	0.833333333	50	matrix	10	2.302585093	20.08333333	matrix	10	2.302585093	matrix	10	2.302585093	two refs	21	3.044522438	36.98333333	2	60	4.110873864	3.713572067	0	1	3.044522438	Absolute	41	3.713572067	1	0	1	0	0	0	1	1	1
27	2	noWT	IN	7	8/2/2002 10:55:00	8/2/2002 10:55:27	27	00:27.0	3	Rel-Horiz	Relative	10		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	60	27	S27	25	2	2	IN	60	4.094344562	7	3	1.098612289	00:27.0	0.45	27	zero refs col	10	2.302585093	9.866666667	zero refs	19	2.944438979	zero refs	19	2.944438979	zero refs	19	2.944438979	16.81666667	0	0	0	0	2.944438979	0	0	Relative	19	2.944438979	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	1	8/10/2002 10:34:11	8/10/2002 10:35:06	55	00:55.0	3	Rel-Horiz	Relative	11		2	0	0	0	0	2	0	0	0	0	0	'=B4*B5	'=B4*B5																61	27	S27	25	3	2	IN	61	4.110873864	1	4	1.386294361	00:55.0	0.916666667		zero refs col	11	2.397895273	10.31666667	zero refs	20	2.995732274	zero refs	20	2.995732274	zero refs	20	2.995732274	17.26666667	0	0	0	0	2.995732274	0	0	Relative	20	2.995732274	2	1	0.5	0	1	1	0.5	1	1
27	3	noWT	IN	2	8/10/2002 10:35:28	8/10/2002 10:36:40	72	01:12.0	2	Abs-Row	Absolute	11		1	0	0	0	0	1	0	0	0	0	0	'=$B$2*$A5																	62	27	S27	25	3	2	IN	62	4.127134385	2	4	1.386294361	01:12.0	1.2	72	one ref row	11	2.397895273	14.01666667	one ref row	11	2.397895273	one ref	21	3.044522438	one ref	21	3.044522438	27.81666667	1	62	4.143134726	3.737669618	0	0	0	Absolute	42	3.737669618	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	3	8/10/2002 10:37:04	8/10/2002 10:37:38	34	00:34.0	4	Rel-Vert	Relative	10		1	0	0	0	0	1	0	0	0	0	0	'=B2*C2																	63	27	S27	25	3	2	IN	63	4.143134726	3	4	1.386294361	00:34.0	0.566666667	34	zero refs row	10	2.302585093	6.95	zero refs	21	3.044522438	zero refs	21	3.044522438	zero refs	21	3.044522438	18.18333333	0	0	0	0	3.044522438	0	0	Relative	21	3.044522438	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	4	8/10/2002 10:38:04	8/10/2002 10:39:12	68	01:08.0	1	Abs-Col	Absolute	11		1	0	0	0	0	1	0	0	0	0	0	'=$A$5*B$2																	64	27	S27	25	3	2	IN	64	4.158883083	4	4	1.386294361	01:08.0	1.133333333	68	one ref col	11	2.397895273	13.8	one ref col	11	2.397895273	one ref	22	3.091042453	one ref	22	3.091042453	29.01666667	1	63	4.158883083	3.761200116	0	0	0	Absolute	43	3.761200116	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	5	8/10/2002 10:39:41	8/10/2002 10:40:54	73	01:13.0	5	Abs-Row-Col	Absolute	12		1	0	0	0	0	1	0	0	0	0	0	'=$B$3*B7																	65	27	S27	25	3	2	IN	65	4.17438727	5	4	1.386294361	01:13.0	1.216666667	73	double abs	12	2.48490665	16.9	double abs	12	2.48490665	double abs	12	2.48490665	two refs	22	3.091042453	37.81666667	2	64	4.17438727	3.784189634	0	1	3.091042453	Absolute	44	3.784189634	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	6	8/10/2002 10:41:18	8/10/2002 10:42:12	54	00:54.0	6	Matrix	Absolute	11		1	0	0	0	0	1	0	0	0	0	0	'=$B4*C$2																	66	27	S27	25	3	2	IN	66	4.189654742	6	4	1.386294361	00:54.0	0.9	54	matrix	11	2.397895273	20.91666667	matrix	11	2.397895273	matrix	11	2.397895273	two refs	23	3.135494216	39.03333333	2	66	4.204692619	3.80666249	0	1	3.135494216	Absolute	45	3.80666249	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	7	8/10/2002 10:42:38	8/10/2002 10:43:05	27	00:27.0	3	Rel-Horiz	Relative	12		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	67	27	S27	25	3	2	IN	67	4.204692619	7	4	1.386294361	00:27.0	0.45	27	zero refs col	12	2.48490665	11.23333333	zero refs	22	3.091042453	zero refs	22	3.091042453	zero refs	22	3.091042453	18.75	0	0	0	0	3.091042453	0	0	Relative	22	3.091042453	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	8	8/10/2002 10:43:30	8/10/2002 10:44:40	70	01:10.0	2	Abs-Row	Absolute	12		1	0	0	0	0	1	0	0	0	0	0	'=$B$1*$B4																	68	27	S27	25	3	2	IN	68	4.219507705	8	3	1.098612289	01:10.0	1.166666667	70	one ref row	12	2.48490665	15.21666667	one ref row	12	2.48490665	one ref	23	3.135494216	one ref	23	3.135494216	30.15	1	68	4.234106505	3.828641396	0	0	0	Absolute	46	3.828641396	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	9	8/10/2002 10:45:01	8/10/2002 10:45:53	52	00:52.0	4	Rel-Vert	Relative	11		2	0	0	0	0	2	0	0	0	0	0	'=B3*C3	'=B2*C2																69	27	S27	25	3	2	IN	69	4.234106505	9	3	1.098612289	00:52.0	0.866666667		zero refs row	11	2.397895273	7.516666667	zero refs	23	3.135494216	zero refs	23	3.135494216	zero refs	23	3.135494216	19.2	0	0	0	0	3.135494216	0	0	Relative	23	3.135494216	2	1	0.5	0	1	1	0.5	0	0.5
27	3	noWT	IN	10	8/10/2002 10:46:21	8/10/2002 10:48:52	151	02:31.0	1	Abs-Col	Absolute	12		4	0	1	0	2	6	0	1	0	0	0	'=$A$5*$B2	'=$A$5*B$2	'=$A5*B$2	'=$A5*B2														70	27	S27	25	3	2	IN	70	4.248495242	10	3	1.098612289	02:31.0	2.516666667		one ref col	12	2.48490665	14.93333333	one ref col	12	2.48490665	one ref	24	3.17805383	one ref	24	3.17805383	31.31666667	1	69	4.248495242	3.850147602	0	0	0	Absolute	47	3.850147602	4	3	0.25	0	1	3	0.25	0	0.5
27	3	noWT	IN	11	8/10/2002 10:49:14	8/10/2002 10:50:27	73	01:13.0	5	Abs-Row-Col	Absolute	13		2	0	0	0	0	2	0	0	0	0	0	'=$B$1*B3	'=$B$1*B5																71	27	S27	25	3	2	IN	71	4.262679877	11	3	1.098612289	01:13.0	1.216666667		double abs	13	2.564949357	18.11666667	double abs	13	2.564949357	double abs	13	2.564949357	two refs	24	3.17805383	39.93333333	2	70	4.262679877	3.871201011	0	1	3.17805383	Absolute	48	3.871201011	2	1	0.5	0	1	1	0.5	0	0.5
27	3	noWT	IN	12	8/10/2002 10:50:48	8/10/2002 10:51:31	43	00:43.0	6	Matrix	Absolute	12		1	0	0	0	0	1	0	0	0	0	0	'=$A5*C$2																	72	27	S27	25	3	2	IN	72	4.276666119	12	3	1.098612289	00:43.0	0.716666667	43	matrix	12	2.48490665	21.81666667	matrix	12	2.48490665	matrix	12	2.48490665	two refs	25	3.218875825	41.15	2	72	4.290459441	3.891820298	0	1	3.218875825	Absolute	49	3.891820298	1	0	1	0	0	0	1	1	1
27	3	noWT	IN	13	8/10/2002 10:51:52	8/10/2002 10:52:17	25	00:25.0	3	Rel-Horiz	Relative	13		1	0	0	0	0	1	0	0	0	0	0	'=B3*B4																	73	27	S27	25	3	2	IN	73	4.290459441	13	3	1.098612289	00:25.0	0.416666667	25	zero refs col	13	2.564949357	11.68333333	zero refs	24	3.17805383	zero refs	24	3.17805383	zero refs	24	3.17805383	20.06666667	0	0	0	0	3.17805383	0	0	Relative	24	3.17805383	1	0	1	0	0	0	1	1	1
